,title,chords,lyric,views,difficulty
416,Trampolim,"{'E7', 'B7', 'E', 'F#7', 'A', 'C#7', 'A#º', 'F#m'}","
Intro: F#m B7
 

E    E7     A     A#º
Sem olhar, sem respirar
     E        C#7          F#m
Sem rir, sem pensar, sem falar
        B7      E    B7
Só te provo um lugar
  E          E7            A    A#º
Qualquer piscina ou mar de Amaralina
    E         C#7          F#m
O amor não é mais do que o ato
    B7     E7
Da gente ficar
   A          A#º    E
No ar antes de mergulhar
C#7    F#7  B7  E B7
Antes de mergulhar 
  E      E7     A
Dance, dance, cante, cante
      A#º        E       C#7
Muito alto, sem medo de tudo
    F#m      B7        E   B7
De nada, sem medo de errar
 E        E7      A       A#º
Vejo uma boca vermelhar galhar
     E           C#7          F#m
A paixão não é mais do que o ato
    B7     E
Da gente ficar
   A          A#º    E
No ar antes de mergulhar
C#7    F#7  B7  E
Antes de mergulhar",7088,Básico
417,Trem Das Cores,"{'G7M', 'Bbm6', 'Em7', 'A7', 'Cm6', 'Bm7', 'F#7', 'D(#5)', 'D', 'D7M', 'Em', 'F7(9)', 'Bb7M', 'A/C#', 'E7(9)', 'C#º', 'Gm6', 'F7M', 'A', 'C#m7(b5)'}","  D                 D(#5)           G7M
A franja da encosta Cor  de laranja    Capim rosa chá
  Em               Gm6            F7M
O mel desses olhos luz Mel de cor ímpar
  Cm6                F7(9)          Bb7M           Bbm6
O ouro ainda não bem verde da serra     A prata do trem
  D7M           Bm7   Em7            A7
A lua e a estrela    Anel de turquesa

   D            D(#5)          G7M
Os átomos todos dançam Madruga    Reluz neblina
   Em             Gm6            F7M
Crianças cor de romã entram no vagão
   Cm6           F7(9)          Bb7M              Bbm6
O oliva da nuvem chumbo ficando     Pra trás da manhã
    D7M            C#m7(b5)       C#º       Bm7
E a seda azul do papel      Que envolve a maçã

                     C#m7(b5)     F#7   Bm7                 E7(9)
As casas tão verde e rosa     Que vão passando Ao nos ver passar
     Bm7             C#m7(b5)  Bm7
Os dois lados da jane|--------la
                    C#m7(b5)        F#7     Bm7                 E7(9)
E aquela num tom de azul      Quase inexis---tente azul que não há
 Bm7              E7(9)            A   Bm7 A/C#
Azul que é pura memória de algum lugar

    D              D(#5)          G7M
Teu cabelo preto Explícito objeto    Castanhos lábios
   Em            Gm6              F7M
Ou pra ser exato lábios cor de açaí
   Cm6                F7(9)           Bb7M            Bbm6
E aqui trem das cores Sábios projetos     Tocar na central
    D7M              C#m7(b5)   C#º     G7M
E o céu de um azul celeste    Celes---tial",201155,Intermediário
418,Trilha do Amor,"{'A7', 'C', 'Fº', 'C7', 'D7', 'Cm', 'F', 'Am', 'Bb', 'Gm', 'G7', 'Eb7', 'Bbm', 'Dm'}","[Intro] F  C7  F  Am  D7

         Gm           
Fui lá Bahia de São Salvador
           Bbm
Peguei um axé nos encantos de lá
             Am      
Voltei pro meu Rio do meu Redentor
            Cm                D7
Pra ver meu amor que é lá do Irajá
             Gm                Am
Tô cheio de saudade do nosso calor
               Bb                  A7
E tudo que eu quero é chegar e poder
  Dm  C        Cm   D7
Te amar, te abraçar
            G7               
Matar a vontade que tanto senti
             Bbm                Eb7
Sem o seu carinho não dá pra ficar
                 D7       
Rezei para o Nosso Senhor do Bomfim
              Cm                D7
E trouxe uma fita pra te abençoar
            Gm                  Am
E tive a certeza que a gente é assim
             Bb                 A7
Um longe do outro não dá pra ficar
    Dm  C       Am   D7
Não dá pra separar
                    Gm            
Eu vou seguindo a trilha do amor
               Bbm
Enquanto essa paixão me guiar
              Am
Deixo o coração me levar
            Cm        D7
Deixo o coração me levar
                    Gm
Eu vou seguindo a trilha do amor
              Bbm
Onde você quiser vou estar
             Am
Sem você não dá pra ficar
             Cm          D7
Sem você não dá pra ficar
                   Gm            
Eu vou seguindo a trilha do amor
                Bbm
Enquanto essa paixão me guiar
           Dm       
Deixo o coração me levar
            Cm        D7
Deixo o coração me levar
                    Gm
Eu vou seguindo a trilha do amor
            Bbm
Onde você quiser vou estar
             Fº
Sem você não dá
             Am                        Cm         D7
Sem você não dá pra ficar, sem você não dá pra ficar
Gm    C7   Gm                          C7
O Bahia, Bahia que não me sai do pensamento
Am     D7    Am                     D7
O Bahia, Bahia que não me sai do pensamento
         Gm           
Fui lá Bahia de São Salvador
           Bbm
Peguei um axé nos encantos de lá
                F                   C7              F
Voltei pro meu Rio do meu Redentor, do meu redentor, do meu redentor
             Fº  F
Do meu redentor",3977,Básico
419,Trilhos Urbanos,"{'Cm7', 'D/C', 'E7+/9', 'D7/9', 'C6(9)', 'F/Eb', 'D7(9)', 'Am7/9', 'Eb6(9)', 'F7(9)', 'F7M', 'C7+/9', 'G7', 'Db7+/9', 'Em7'}","C6(9)      D/C      C6(9)
O melhor o tempo esconde
      D/C    C6(9)
Longe muito longe
          D/C    Am7/9
Mas bem dentro aqui
D7(9)                 Db7+/9  C6(9)
Quando o bonde dava a volta   ali
C6(9)      D/C      C6(9)
No cais de Araújo Pinho
     D/C    C6(9)
Tamarindeirinho
      D/C    Am7/9
Nunca me esqueci
D7(9)                 Db7+/9       C6(9)
Onde o Imperador fez   xi...........xi
Eb6(9)    F/Eb   Eb6(9)
Cana doce Santo Amaro
      F/Eb   Eb6(9)
Gosto muito raro
         F/Eb   Cm7
Trago em mim por ti
F7(9)                   E7+/9      Eb6(9)
E uma estrela sempre a  lu..........zir
C6(9)      D/C      C6(9)
Bonde da Trilhos Urbanos
      D/C       C6(9)
Vão passando os anos
      D/C     Am7/9
E eu não te perdi
D7(9)               Db7+/9       C6(9)
Meu trabalho é te   tradu.........zir

Solo:
F7M  Em7   F7M  Em7
F7M  Em7  D7(9)   G7





C6(9)   D/C      C6(9)
Rua da Matriz ao Conde
        D/C    C6(9)
No trole ou no bonde
        D/C   Am7/9
Tudo é bom de ver
D7(9)          Db7+/9           C6(9)
São Popó do  Macule...............lê
C6(9)     D/C      C6(9)
Mas aquela curva aberta
        D/C   C6(9)
Aquela coisa certa
       D/C      Am7/9
Não dá  pra entender
D7(9)           Db7+/9      C6(9)
O Apolo e Rio   Suba.........é
Eb6(9)   F/Eb     Eb6(9)
Pena de pavão de Krishna,
   F/Eb    Eb6(9)
Maravilha  vixe
      F/Eb    Cm7
Maria mãe de Deus
F7(9)               E7+/9     Eb6(9)
Será que esses olhos são     meus?
C6(9)     D/C   C6(9)
Cinema transcedental
          D/C   C6(9)
Trilhos Urbanos, Gal
      D/C       Am7/9
Cantando o balancê
D7(9)                   Db7+/9       C6(9)
Como eu sei lembrar de    vo........cê

F7M Em7 F7M Em7
F7M Em7 D7/9 Db7+/9 C7+/9",100942,Intermediário
420,Tristeza do Jeca (part. Maria Bethânia),"{'A7', 'C', 'C7', 'F7', 'Bb7', 'G', 'Cm', 'Em', 'F', 'C7(9)', 'D#°', 'C4(7)', 'Bb', 'G7', 'E°', 'Eb', 'Dm'}","[Intro] C7(9)  C4(7)  C  G7  C  G7

C        F
 Nesses versos tão singelos
       G7          C  G7  C
Minha bela, meu amor
       F           C
Pra você quero cantar
          G7            C  C7  F
O meu sofrer e a minha dor
         D#°       Em
Eu sou que nem sabiá
            A7             Dm
Que quando canta é só tristeza
         G7            C
Desde o galho onde ele está

G                                   C
 Nessa viola eu canto e gemo de verdade
G                              C   G7  C
 Cada toada representa uma saudade

       F          C
Eu nasci naquela serra
         G7           C  G7  C
Num ranchinho beira-chão
       F         C
Todo cheio de buraco
        G7         C  C7  F
Onde a lua faz clarão
         D#°         Em
Quando chega a madrugada
       A7          Dm
Lá no mato a passarada
       G7           C
Principia um barulhão

G                                   C
 Nessa viola eu canto e gemo de verdade
G                              C   G7  C
 Cada toada representa uma saudade

       F                C
Vou parar com a minha viola
        G7            C  G7  C
Já não posso mais cantar
        F           C         
Pois o jeca quando canta
        G7        C   C7
Tem vontade de chorar
               F  C  F            
Vontade de chorar
    F7         Bb  Bb7            
Vontade de chorar
Eb    E°          Dm        G7       Cm
O choro que vai caindo devagar se sumindo
        F7               Bb
Como as águas vão pra o mar",1497,
421,Tropicália,"{'Cm', 'Abm', 'Ab', 'Bbm', 'Eb'}","[Intro] Bbm Cm Bbm Cm

Cm                 Bbm Cm       
Sobre a cabeça os aviões
                     Bbm Cm 
Sob os meus pés os caminhões
                    Bbm Cm
Aponta contra os chapadões

Meu nariz

Bbm Eb
        Bbm        Eb 
Eu organizo o movimento
      Bbm         Eb
Eu oriento o carnaval
                  Bbm
Eu inauguro o monumento
       Eb      Bbm       Eb
No planalto Central do país

Eb       Bbm    Eb  
Viva a bossa-sa-sa
               Bbm      Eb 
Viva a palhoça-ça-ça-ça-ça
         Bbm    Eb 
Viva a bossa-sa-sa
               Ab       Cm 
Viva a palhoça-ça-ça-ça-ça

Bbm Cm

O monumento é de papel
Bbm      Cm
Crepon e prata
                     Bbm Cm
Os olhos verdes da mulata

A cabeleira esconde
         Bbm   Cm
Atrás da verde mata
          Bbm Cm
O luar do sertão

Bbm Eb 
      Bbm           Eb      
O monumento não tem porta
         Bbm         
A entrada é uma rua antiga
           Eb
Estreita e torta
                Bbm
E no joelho uma criança
                   Eb
Sorridente, feia e morta
          Bbm
Estende a mão

Eb      Bbm    Eb 
Viva a mata-ta-ta
              Bbm      Eb 
Viva a mulata-ta-ta-ta-ta
         Bbm    Eb 
Viva a mata-ta-ta
              Abm      Cm 
Viva a mulata-ta-ta-ta-ta

Bbm Cm
                          Bbm Cm   
No pátio interno há uma piscina
                    Bbm Cm
Com água azul de amaralina

Coqueiro, brisa
          Bbm   Cm
E fala nordestina e faróis

Bbm Eb
         Bbm             Eb
Na mão direita tem uma roseira
       Bbm                 Eb
Autenticando a eterna primavera
                          Bbm     
E nos jardins os urubus passeiam
                     Eb     Bbm
Atarde inteira entre os girassóis

Eb           Bbm    Eb 
   Viva a Maria-ia-ia
             Bbm       Eb 
Viva a Bahia-ia-ia-ia-ia
          Bbm    Eb 
Viva a Maria-ia-ia
             Abm       Cm 
Viva a Bahia-ia-ia-ia-ia

Bbm Cm
                        Bbm Cm                     
No pulso esquerdo o bang-bang

Em suas veias corre
            Bbm Cm
Muito pouco sangue

Mas seu coração balança a um
      Bbm  Cm
Samba de tamborim

Bbm Eb 
       Bbm         Eb 
Entre acordes dissonantes
            Bbm        Eb
Pelos cinco mil alto-falantes
              Bbm
Senhoras e senhores!!!
                 Eb
Ele põe os olhos grandes
      Bbm
Sobre mim

Eb           Bbm   Eb 
   Viva Iracema-ma-ma
             Bbm    Eb 
Viva Ipanema-ma-ma-ma-ma
          Bbm   Eb 
Viva Iracema-ma-ma
             Ab       Cm 
Viva Ipanema-ma-ma-ma-ma

Bbm Cm
                    Bbm Cm    
   Domingo é o fino da bossa
                   Bbm Cm
Segunda-feira está na fossa
                Bbm Cm
Terça-feira vai a roça porém

Bbm Eb
      Bbm           Eb
O monumento é bem moderno
          Bbm       
Não disse nada do modelo
       Eb
Do meu terno
         Bbm           Eb
Que tudo mais vá pro inferno
    Bbm        Eb
Meu bem
         Bbm           Eb
Que tudo mais vá pro inferno
    Bbm
Meu bem

Eb           Bbm   Eb 
   Viva a banda-da-da
               Bbm      Eb 
Carmem Miranda-da-da-da-da
          Bbm   Eb 
Viva a banda-da-da
               Abm     Eb 
Carmem Miranda-da-da-da-da

          Bbm   Eb 
Viva a banda-da-da
               Bbm      Eb 
Carmem Miranda-da-da-da-da
          Bbm   Eb 
Viva a banda-da-da
               Ab       Cm
Carmem Miranda-da-da-da-da",158220,Básico
422,Tu Me Acostumbraste,"{'Em7(13-)', 'Am7(9)', 'D#°', 'Am7', 'G7(13)', 'G7(13-)', 'Dm7(9)', 'D7/9', 'Em7', 'A7(13-)', 'C7M(9)', 'C#°', 'G7(9)', 'Em7/13-', 'C/G', 'Dm7', 'C6(9)', 'F#°', 'G7', 'C', 'E7(9+)', 'C7', 'D7(4)', 'Fm6', 'G7(9-)', 'C7M', 'C7(9)', 'F7M', 'C7/9-'}","[Intro] C  D#°

        Dm7  D7(4) Dm7     G7(13) G7(13-) G7           C6(9) C7M(9)
Tu me acostumbraste,             a todas esas cosas
C#°         Dm7   G7
Y tu me enseñaste,        que son
         C7M
Maravillosas

C7M(9)    Dm7(9)   Em7    A7(13-)   G7(9) G7(9-) G7     E7(9+)
    Sutil llegaste a mi     como una  tentación
 Am7(9)           D7/9            Dm7(9) Fm6 Em7(13-)
Llenando de inquietud        mi corazón
D#°      Dm7  D7(4) Dm7   G7(13)  G7(13-) G7        C6(9) C7M(9)
Yo no yo no concebia                      como se quería
C#°         Dm7        G7             C7(9)  C7/9-
En tu mundo raro           y por ti aprendí
C7          F7M        F#°
Por eso me pregunto        al ver que me
      C/G  A7(13-)
Olvidaste
              Dm7(9)            G7(13)     Fm6  Em7/13- D#°
Por que no me enseñaste   como se vive sin ti (volta pro inicio)
A7(13-)           Dm7(9)     E7(9+)            Am7
Por que no me enseñaste     cómo se vive sin ti",16304,Básico
423,Tudo Se Transformou,"{'A7/5+', 'F7', 'Bb7', 'Dm7/9', 'Fdim', 'C7/9', 'Em7', 'A7', 'A7/6', 'Eb7+', 'D6/F#', 'A7(b13)', 'E7/9-', 'Dm7', 'D7', 'D6/9', 'Am7/9', 'Gm7', 'F6', 'E7/9'}","INTRO: Gm7 A7 Dm7 Bb7 Eb7+ A7 Dm7 A7

Dm7/9    Am7/9                Gm7
Vai meu samba tudo se transformou
C7/9                  F6
nem as cordas do meu pinho
       F7      Bb7    A7  A7(b13) A7
podem mais amenizar a dor

  D7            Gm7
a razao dessa tristeza
                    E7/9-  A7  Dm7
e saber que o nosso amor passou
D7               Gm7
a razao dessa tristeza
                     E7/9-  A7 Dm7 A7/6 A7/5+
e saber que o nosso amor passou
D6/9          E7/9
violao ate um dia
                     E7/9-
quando houver mais alegria
A7/6           D6/9  A7/6
eu procuro por voce
D6/F#        Fdim     Em7
cansei de derramar inutilmente
                      E7/9
em suas cordas,as desilusoes
           A7/6  A7/5+
desse meu viver
D7               Gm7
ela declarou recentemente
                         E7/9-
que ao meu lado nao tem mais prazer
D7              Gm7
ela declarou recentemente
                        E7/9- A7  Dm7  A7/6  A7/5+
que ao meu lado nao tem mais prazer",3270,Intermediário
424,Two Naira Fifty Kobo,"{'C', 'A#', 'C7', 'G', 'F', 'C7/9'}","F           C     F        C7/9     F    A#     C      A#
No meu coração da mata gritou.   Pelé,       Pelé
     F           C    F     C7/9  F  C  F  C7/9
Faz força com o pé na África
   F           C     F         C7/9    F    A#    C   A#
O certo é ser gente linda e cantar, cantar,   cantar
   F        C     F      C7/9   F  C7  F   A#
O certo é fazendo música
  F         C      F        C7/9     F  A#   C  A#
A força vem dessa pedra que canta Ita-     poã
   F       C      F  A#  F  C7  F A#
Fala tupi, fala iorubá
  F         A#    F           C7/9    F  A#      C  A#
É lindo vê-lo bailando ele é tão pierrô,    pierrô,
F         C     F   C7/9   F
Ali no meio da rua, lá


G   C
Oohh..",9495,Básico
425,Tá Combinado,"{'A7', 'E7', 'D7+', 'B7', 'Bm7', 'F#7', 'Dm6', 'C#m7', 'A6', 'Em7'}","  Bm7         E7            Bm7
Então tá combinado, é quase nada
         E7              A6     F#7
É tudo somente sexo e amizade.
    Bm7          E7          Bm7
Não tem nenhum engano nem mistério.
          E7               A6     F#7
É tudo só brincadeira e verdade.
  Em7
Podemos ver o mundo juntos,
A7
Sermos dois e sermos muitos,
D7+                           Dm6
Nos sabermos sós sem estarmos sós.
 C#m7              F#7
Abrirmos a cabeça
                         B7
Para que afinal floresça
                     Bm7
O mais que humano em nós.
   Bm7        E7             Bm7
Então tá tudo dito e é tão bonito
         E7               A6     F#7
E eu acredito num claro futuro
   Bm7        E7         Bm7
de música, ternura e aventura
          E7                A6     F#7
Pro equilibrista em cima do muro.
   Em7
Mas e se o amor pra nós chegar,
   A7
De nós, de algum lugar
    D7+                        Dm6
Com todo o seu tenebroso esplendor?
   C#m7                 F#7
Mas e se o amor já está,
                         B7
se há muito tempo que chegou
             Bm7
E só nos enganou?
  Bm7          E7               Bm7
Então não fale nada, apague a estrada
    E7              A6       F#7
Que seu caminhar já desenhou
   Bm7        E7          Bm7
Porque toda razão, toda palavra
     E7                   A6
Vale nada quando chega o amor...",32348,Básico
426,Um Canto de Afoxé Para o Bloco do Ilê,"{'E7', 'E/G#', 'Am6', 'F#m7', 'B7', 'E', 'Gº', 'C#m7', 'F#7', 'A', 'A7+', 'Eº'}","Tom :E

E   F#m7   Gº
I...lê   aiê
              Eº         E/G#   E7
Como você é bonito de se ver
A7+   Am6  E/G#
I.....lê aiê
                  Eº         F#m7
Que beleza mais bonita de se ter
C#m7      F#7  C#m7
I.........lê aiê
      F#7          C#m7  F#7  C#m7   F#7
Sua beleza se transforma em você
C#m7      F#7  C#m7
I.........lê aiê
      F#7           F#m7    B7   A     E
Que maneira mais feliz      de viver",21972,Intermediário
427,Um Comunista,"{'Dm7', 'Em', 'Am', 'Am7', 'Eb7M', 'E', 'F7M', 'Bb'}","Intro: Am  Em  Am  Em

Am7            Em
  Um mulato baiano, 
                Am7  Em
Muito alto e mulato 
Am7               Em
  Filho de um italiano 
                Am7 Em
E de uma preta uçá 
Dm7                Am
  Foi aprendendo a ler 
                  Dm7  Am
Olhando mundo à volta 
Dm7               Am
  E prestando atenção 
                    Em
No que não estava a vista 
F7M             Bb  Am   Em
Assim nasce um comunista 

Am7            Em
  Um mulato baiano 
                  Am7   Em
Que morreu em São Paulo 
Am7            Em
  Baleado por homens 
             Am7 Em
Do poder militar 
Dm7                  Am
  Nas feições que ganhou 
             Dm7  Am
Em solo americano
Dm7              Am
  A dita guerra fria 
                 Em
Roma, França e Bahia 

F7M                 Bb
 Os comunistas guardavam sonhos 
Eb7M                 E
  Os comunistas! os comunistas! 

Am7           Em
  O mulato baiano, 
          Am7  Em
Mini e manual 
Am7                 Em
  Do guerrilheiro urbano 
                  Am7    Em
Que foi preso por Vargas 
Dm7               Am7
  Depois por Magalhães 
                 Dm7   Am7
Por fim, pelos milicos 
Dm7                Am7
  Sempre foi perseguido 
                 Em
Nas minúcias das pistas 
F7M           Bb  Am    Em
 Como são os comunistas? 

Am7                  Em
  Não que os seus inimigos 
             Am7   Em
Estivessem lutando 
Am7                  Em
  Contra as nações terror 
                  Am7 Em
Que o comunismo urdia 
Dm7                Am7
  Mas por vãos interesses 
             Dm7    Am
De poder e dinheiro 
Dm7                Am
  Quase sempre por menos 
                Em
Quase nunca por mais 
F7M                 Bb
 Os comunistas guardavam sonhos 
Eb7M                  E
  Os comunistas! os comunistas! 

Am7           Em
  O baiano morreu 
              Am7   Em
Eu estava no exílio 
Am7             Em
  E mandei um recado: 
                    Am7    Em
""Que eu que tinha morrido"" 
Dm7                 Am7
  E que ele estava vivo, 
                 Dm7 Am7
Mas ninguém entendia 
Dm7            Am7
  Vida sem utopia 
                 Em
Não entendo que exista 
F7M            Bb  Am   Em
Assim fala um comunista 

Am7               Em
  Porém, a raça humana 
                Am7   Em
Segue trágica, sempre 
Am7          Em
  Indecodificável 
                    Am7   Em
Tédio, horror, maravilha 
Dm7            Am7
  Ó, mulato baiano 
               Dm7  Am7
Samba o reverencia 
Dm7                 Am7
  Muito embora não creia 
                  Em
Em violência e guerrilha 
F7M              Bb  Am7   Em
Tédio, horror e maravilha 

Am7              Em
  Calçadões encardidos 
              Am7    Em
Multidões apodrecem 
Am7                  Em
  Há um abismo entre homens 
               Am7  Em
E homens, o horror 
Dm7             Am
  Quem e como fará 
                    Dm7    Am
Com que a terra se acenda? 
Dm7              Am7
  E desate seus nós 
              Em
Discutindo-se clara 
F7M         Bb   Am
Iemanjá, Maria, Iara 
F7M       Bb  Am  Em
Iansã, Catijaçara 

Am7           Em
  O mulato baiano 
            Am7 Em
Já não obedecia 
Am7                 Em
  As ordens de interesse 
                 Am7 Em
Que vinham de moscou 
Dm7           Am7
  Era luta romântica 
               Dm7   Am
Ela luz e era treva 
Dm7             Am7
  Venta de maravilha, 
                Em
De tédio e de horror 
F7M                 Bb
 Os comunistas guardavam sonhos 
Eb7M                 E
  Os comunistas! os comunistas! 
F7M                 Bb
 Os comunistas guardavam sonhos 
Eb7M                 E
  Os comunistas! os comunistas!",13436,Básico
428,Um Dia,"{'F7', 'Bb7', 'Db7', 'Am7', 'C7/9', 'Bbm', 'Em7', 'A7', 'E7', 'Eb/Db', 'Eb7/9', 'F', 'Bm7', 'C6/9', 'Dm7', 'D7', 'G', 'Dm7(b5)', 'B7', 'Bb7M', 'G7', 'Ab7', 'Gm7', 'Eb', 'F/A', 'C', 'C7', 'C7/4/9', 'C/Bb', 'F7M', 'A7/4'}","C6/9             Gm7  C7/9  F            Bb7    Eb7/9       A7  D7
Como um dia numa festa realçavas a        manhã
             G7   C7     F7   Bb7M            E7         G7  C
Luz de sol, janela aberta          festa e verde o teu olhar
            Gm7  C7/9  F7M         Bb7    A7/4  A7
Pé de avenca na janela brisa verde, verdejar
            D7    G7     C    C7        F7   Bb7   C
Vê se alegra tudo agora, vê se para de chorar

              Eb                    Bbm           Eb/Db   Ab7      Db7
Abre os olhos, mostra o riso quero, care-----ço preciso
                Dm7(b5)   G7  C  C/Bb  F/A               Ab7                   Db7
De ver você se alegrar,                       eu não estou indo-me embora
       C7         F7         Bb7          C  C7/4/9
Tou só preparando a hora de voltar

Am7        D7           Am7          Em7  A7             Dm7
No rastro do meu caminho, no brilho longo dos trilhos
                G7       Dm7            G7                  Am7
Na correnteza do rio, vou voltando pra você
              D7          Am7                   Em7    A7    Dm7
Na resistência do vento, no tempo que vou e espero
                 G7          Dm7               G       B7     Em7
No braço, no pensamento, vou voltando pra você
               A7        Em7                      Bm7  E7    Am7
No Raso da Catarina, nas águas de A------maralina
                 D7         Am7             Em7  A7    Dm7
Na calma da calmaria, longe do mar   da Bahia,
            G7          Dm7               G7      B7      C6/9  C7/4/9  C6/9
Limite da minha vida, vou voltando pra você

             Gm7  c7/9         F          Bb7  Eb7/9          A7   D7
Vou voltando como um dia, realçavas          a manhã
           G7        C7     F7   Bb7            E7     G7   C
Entre avencas verde-brisa         tu de novo sorrirás
            C7/9             F7M       Bb7        A7/4  A7
E eu te direi que um dia as estradas volta-----rão
         D7     G7      C     C7        F7    Bb7  C
Voltarão trazendo todos para a festa do lugar

              Eb                    Bbm           Eb/Db   Ab7      Db7
Abre os olhos, mostra o riso quero, care-----ço preciso
                Dm7(b5)   G7  C  C/Bb  F/A               Ab7                   Db7
De ver você se alegrar,                       eu não estou indo-me embora
       C7         F7         Bb7          C  C7/4/9
Tou só preparando a hora de voltar
           C   C7/4/9   Am7   Gm7   Am7
De voltar",1252,Intermediário
429,Um Frevo Novo,"{'D#º', 'Em7(9)', 'Em6', 'F#m7', 'F#7(#9)', 'A7(13)', 'A/E', 'E7(#9)', 'Bm7', 'A', 'D', 'E7/9', 'A/C#', 'F#m9', 'E7(9)'}","   A           F#m9       Bm7
A praça Castro Alves é do povo
       E7/9         Em7(9) A7(13)
Como o céu é do avião
         D          D#º         A
Um frevo novo, eu peço um frevo novo
     F#m7     Bm7
Todo mundo na praça
                    E7/9          A
E manda a gente sem graça no salão

            Bm7       E7(9)       A/C#
Mete o cotovelo e vai abrindo o caminho
F#7(#9)      Bm7               E7(9)               Em6  A7(13)
Pegue no meu cabelo pra não se perder e terminar sozinho
        D             D#º           A/E
O tempo passa, mas na raça eu chego lá
  F#m7       Bm7                E7(9)        A E7(#9)
É aqui nessa praça que tudo vai ter de pintar",10667,Básico
430,Um Passo À Frente,"{'G/D', 'D7', 'Cm6/Eb'}","G/D              Cm6/Eb
Samba em dia de chuva
                G/D
Exagera alguma coisa
                     D7
Faz da dupla muito mais

G/D              Cm6/Eb
Passa um frio na espinha
                  G/D
Pelo calor da palmada
                   D7
Move a moça e o rapaz

G/D                Cm6/Eb
Ela sorri com a barriga
                   G/D
Ele corteja a preferida
                      D7
Amor, a gente é muito mais

  G/D                Cm6/Eb
O samba é roda sem medida
                    G/D
A chuva agora é colorida
                  D7
E a harmonia se refaz

G/D                Cm6/Eb
Quando vão pela avenida
                    G/D
Levam qualquer incerteza
É um passo à frente e
            D7
Um passo atrás

G/D              
Pega na barra da saia
           Cm6/Eb
Tomara que caia

A barra da saia
            G/D
Tomara que saia
                 D7
Sambando eu vou

G/D              
Pega na barra da saia
           Cm6/Eb
Tomara que caia

A barra da saia
           G/D
Tomara que saia
               
Sambando eu vou
D7                           G/D
Minha imperfeição é a voz da vez",5724,
431,Um Sonho,"{'Bb7', 'Ebm7(9)', 'Am7', 'G7(13)', 'Dm7(9)', 'B7(9)', 'C7M(9)', 'D7(9)', 'Ab7(13)', 'Bbm7', 'Eb7(9)', 'C#7(9)', 'Dm7', 'Abm7', 'Bb7(9)', 'B7M(9)', 'G7', 'Ab7', 'Gm7', 'D7M(9)', 'C7(9)', 'C7M', 'F7M', 'F#7M', 'Eb7M(9)'}","C7M(9)     
Lua na folha molhada
B7M(9)
Brilho azul-branco 
Bb7                           Eb7M(9)
Olho-água, vermelho da calha nua
Ebm7(9)       Ab7(13)  Ab7
Tua ilharga lhana
Abm7                 
Mamilos de rosa-fagulha
C#7(9) 
Fios de ouro velho na nuca 
F#7M                 B7(9)          D7M(9)
Estrela-boca de milhões de beijos-luz

Bbm7 
Lua
Eb7(9)            Bbm7  Eb7(9)  
    Fruta flor folhuda

Am7  D7(9)                Dm7(9)  G7(13)  G7
Ah!      A trilha de alcançar-te
C7M(9)
Galho, mulher, folho, filhos
B7M(9)
Malha de galáxias
Bb7                           Eb7M(9)
Tua pele se espalha ao som de minha 
Ebm7(9) 
mão  
         Ab7(13)  Ab7
Traçar-lhe rotas
  Abm7
Teu talho, meu malho
   C#7(9)
Teu talho, meu malho
F#7M
O ir e vir de tua

B7(9)              D7M(9)
O ir e vir de tua ilha
Bbm7  Eb7(9)  
Lua
              Bbm7  Eb7(9)
Toda a minha chuva
            Am7   D7(9)
Todo o meu orvalho
           Dm7(9)  G7(13)  G7 
Caí sobre ti
     Gm7                 C7(9)  
Se desabas e espelhas da cama
F7M                    Bb7(9)
A maravilha-luz do meu céu
C7M  Am7      Dm7  G7  C7M(9) 
Ja………buticaba bran…….….ca",616,
432,Um Tom,"{'C9', 'G5', 'Em7'}","G5     C9     Em7
Um tom pra cantar
G5     C9     Em7
Um tom pra falar
G5     C9     Em7
Um tom pra viver
G5     C9     Em7
Um tom para a cor
G5     C9     Em7
Um tom para o som
G5     C9     Em7
Um tom para o ser

G5      C9      Em7
Ah como é bom dormir
G5      C9      Em7
Ah como é bom despertar
G5      C9      Em7
O céu é mais aqui
G5      C9      Em7
Um tom é um bom lugar

G5        C9       Em7
Tanta coisa que cabe
G5        C9       Em7
Tanta pode caber
G5        C9       Em7
Canta e pode fazer cantar
G5        C9       Em7
Nova felicidade
G5        C9       Em7
Novo tudo de bom
G5        C9       Em7
Deixa-se cantar um tom

G5     C9     Em7
Um tom pra falar
G5     C9     Em7
Um tom pra calar
G5     C9     Em7
Um tom pra dizer
G5     C9     Em7
Um tom para a cor
G5     C9     Em7
Um tom para o som
G5     C9     Em7
Um tom para o ser
G5     C9     Em7
Um tom para todos nós

G5      C9       Em7
Tanta coisa que cabe
G5      C9       Em7
Tanta pode caber
G5       C9        Em7
Canta e pode fazer cantar
G5    C9     Em7
Nova felicidade
G5     C9     Em7
Novo tudo de bom
G5       C9       Em7
Deixa-se cantar um tom

G5     C9     Em7
Um tom pra falar
G5     C9     Em7
Um tom pra calar
G5     C9     Em7
Um tom pra dizer
G5     C9     Em7
Um tom para a voz
G5     C9     Em7
Um tom para mim
G5     C9     Em7
Um tom pra você
G5     C9     Em7
Um tom para todos nós",638,Intermediário
