,title,chords,lyric,views,difficulty
152,Talkin' Blues,,"Tablatura para baixo:

G|--------------------------|----------------------|
D|------------------000000--|--22222----2---000000-|
A|--------------------------|---------3------------|
E|---555555---0-5-----------|----------------------|

O Baixo desta música é toda assim... escute que vc pegará o ritmo

Viva Bob Marley!!!",41462,
153,Thank You Lord,"{'C', 'Bm', 'Am', 'G'}","E|E|----------------------------------------------------------------------------||
                             ""Thank You Lord"" - Bob Marley
E|E|----------------------------------------------------------------------------||
Tabbed by: Crazy Chester

Tuning: Standard

Basic Rhythm/Strumming:
             G                     Bm                C           Bm
E|--3~--3-3----3~--3-3-----7~--7-7----7~--7-7-----8~--8--8-----7~--7-7-----|
B|--3~--3-3----3~--3-3-----7~--7-7----7~--7-7-----8~--8--8-----7~--7-7-----|
G|--4~--4-4----4~--4-4-----7~--7-7----7~--7-7-----9~--9--9-----7~--7-7-----|
D|--5~--5-5----5~--5-5-----9~--9-9----9~--9-9-----10~-10-10----9~--9-9-----|
A|-------------------------------------------------------------------------|
E|-------------------------------------------------------------------------|
          (Thaaaank      -     yooouu           -    Looo     -   oo

            Am
E|--5~--5-5----5~--5-5-----|
B|--5~--5-5----5~--5-5-----|
G|--5~--5-5----5~--5-5-----|
D|--7~--7-7----7~--7-7-----|
A|-------------------------|
E|-------------------------|
     -    oord)

Chorus:

   G                Bm                  C   Bm      Am
Thank you, Lord, for what you've done for me. 
   G                Bm                C   Bm     Am
Thank you, Lord, for what you're doing now.
   G                Bm           C    Bm      Am
Thank you, Lord, for ev'ry little thing.
   G                Bm           C    Bm      Am
Thank you, Lord, for ev'ry song I sing.
",1005,Básico
154,The Heathen,"{'Em', 'C', 'G'}","intro: Em C G

Em C G

Rise up fallen fighters
Rise and take your stance again.
'Cause he who fight and run away
Live to fight another day.

Jah put the Heathen back
There upon the wall
Jah Jah put the Heathen back
There 'pon the wall

As a man sow, shall he reap
And I know that talk is cheap.
So the hotter the battle
Is the sweeter the victory.

Rise up freedom fighters
Rise and take your stance again.
'Cause he who fight and run away
Live to fight another day.

Jah put the Heathen back
There 'pon the wall
Jah Jah put the Heathen back
There 'pon the wall",23465,Iniciante
155,Them Belly Full,"{'E', 'F', 'Am', 'G'}","(intro)
                         Am
E |---------------------5--------------------------5
B |---------------------5------------------------5-5
G |----------------3----5------------------3-3/7---5
D |----------5---1------7------------5---1---------7
A |----7---3------------7------7---3---------------7
E |--5------------------5----5---------------------5

Am F E
Na-na-na-na-na-na-na-na-na;
Am F E
Na-na-na-na-na-na-na-na-na;
Am F E
Na-na-na-na-na-na-na-na-na;
Am F E
Na-na-na-na-na-na-na-na-na.

Am F E
Them belly full but we hungry.
Am F E
A hungry mob is a angry mob.
Am F E
A rain a-fall but the dirt it tough;
Am F E
A pot a-cook but the food no 'nough.

              Am           G      Am
You're gonna dance to JAH music, dance.
              Am           G      Am
We're gonna dance to JAH music, dance.
             G            Am
Forget your troubles and dance.
             G          Am
Forget your sorrow and dance.
             G             Am
Forget your sickness and dance.
             G            Am
Forget your weakness and dance.

Am F E
Cost of living get so high,
Am F E
Rich and poor, they start a cry.
Am F E
Now the weak must get strong.
Am F E
They say, ""Oh, what a tribulation.""

Am F E
Them belly full but we hungry.
Am F E
A hungry mob is a angry mob.
Am F E
A rain a-fall but the dirt it tough;
Am F E
A pot a-cook but the food no 'nough.

              Am           G       Am
We're gonna chuck to JAH music, chuckin'.
            Am          G          Am
We're chuckin' to JAH music, we're chuckin'.

A belly full but them hungry.
A angry mob is a angry mob.
A rain a-fall but the dirt it tough;
A pot a-cook but the food no 'nough.

A angry man is a angry man.
A rain a-fall but the dirt it tough;
A pot a-cook but the food no 'nough.

(Repeat)
A angry mob is a angry mob.",74433,Básico
156,Them Belly Full But We Hungry,"{'E', 'F', 'Am', 'G'}","Am               F E
Na-na-na-na-na-na-na-na-na;
Am               F E
Na-na-na-na-na-na-na-na-na;
Am               F E
Na-na-na-na-na-na-na-na-na;
Am               F E
Na-na-na-na-na-na-na-na-na.

Am                     F E
Them belly full but we hungry.
Am                F E
A hungry mob is a angry mob.
Am                    F E
A rain a-fall but the dirt it tough;
Am                   F E
A pot a-cook but the food no 'nough.

              Am           G      Am
You're gonna dance to JAH music, dance.
              Am           G      Am
We're gonna dance to JAH music, dance.
             G            Am
Forget your troubles and dance.
             G          Am
Forget your sorrow and dance.
             G             Am
Forget your sickness and dance.
             G            Am
Forget your weakness and dance.

Am                 F E
Cost of living get so high,
Am                   F E
Rich and poor, they start a cry.
Am                F E
Now the weak must get strong.
Am                         F E
They say, ""Oh, what a tribulation.""

Am                     F E
Them belly full but we hungry.
Am                F E
A hungry mob is a angry mob.
Am                    F E
A rain a-fall but the dirt it tough;
Am                   F E
A pot a-cook but the food no 'nough.

              Am           G       Am
We're gonna chuck to JAH music, chuckin'.
            Am          G          Am
We're chuckin' to JAH music, we're chuckin'.

Am                    F E
A belly full but them hungry.
Am               F E
A angry mob is a angry mob.
Am                    F E
A rain a-fall but the dirt it tough;
Am               F E
A angry man is a angry man.
Am                    F E
A rain a-fall but the dirt it tough;
Am                   F E
A pot a-cook but the food no 'nough.
(Repeat)
Am               F E
A angry mob is a angry mob.",374,Básico
157,There She Goes,"{'A', 'Bm', 'G', 'D'}","D : Bm : G : A
G : A : G : A

there she goes with the pieces from my heart
there she goes and now my teardrop starts
and here I go once again, through this lonely heartaches and pain, 
thats all remain, hooo remain
now I know love is a guessing game

there she goes with the pieces from my heart
there she goes and now my teardrop starts
who's gonna put back, the pieces, to my broken heart, once again, once again
now I know, this could be the end",21699,Básico
158,They Set You Up My Son,"{'G6', 'B', 'E', 'Em', 'C/G', 'G/B', 'C/A', 'C', 'Am7', 'C/B', 'D', 'A', 'Am', 'G', 'C#7'}","G           C       G           C
Life is for Living. Not for the giving.
G           C       G           C
Life is for living. Not for the giving.
G             C           G         C
We shall good thought.And saw i can draw
G            C          G           C
Give him the kite. Will talk to the bride
G              C                G           C
God would make the healers.They can’t unite again.


[Chorus]
Em                     Am
    They set you up my son.
Em                     C    G/B
    They set you up my chil-dren.
Em                       Am
   Why did you set up my children?


[Verse 2]
     G                 C    
They think they gotbow.Little bow .You know it out.  
     G                   C   
Through us the flour.Sure us the hour. 
     G                   C   
Men shall destrive.Men shall strive
     G                     C   
They shall be even try to take yer ____.


[Chorus]
Em                     Am
    They set you up my son.
Em                     C    G/B  Am  G
    They set you up my s----o--------n.


[Verse 3]
G                         C   
God Jah will protect you, You shall not pay
G                     C   
This are the mouners, Sample my prayer
   G                      C   
As those do a curl of, To see your hurt
G                        C   
Hope they are satisfied, For what it's worth


[Chorus]
Em                 Am   Em                C    G/B   Am  G
They set you up my son,   They set you up my peo-ple
Em                 Am   Em                C    G/B   Am  G
They set you up my son,   They set you up my peo-ple
Em                 Am   Em                    C    G/B  Am7  G
They set you up my son,   They set you up my  chil--dr---e---n


[Link]
G                  C  


[Verse 4] 
G                  C   
They know not day, They know not night
G                      C   
They are so lost, In a life that so bright
G                  C   
For umpteen years, We give these tears
G                      C   
Yet they pass the sea.  Seek give a plan
G                   C   
Gone of their mind, We give their minds
G                  C   
Play in their heads.  Sues them for deaths
G                  C   
Send them to rock. Send them to cliff
G                    C   
Send them to upset.  The ruling government.


[Chorus]
Em                     Am
    They set you up my son.  (Whoa yes they will)
Em                     C    G/B  Am  G     Em    Am
    They set you up my s----o--------n.


[Verse 5]
C                     G
State the words of my master
C                     G
State the words of my master
G                    C   
I shall protect you, Keep wickedness away
G                         C   
Men shall ripe of plenty, Lands I have should
G                     C   
Thou shalt be free, Thou shalt see
G                    C   
Though send victory, Of the enemy


[Bridge]
G         C/G
Jah Is Our Strength.
G         C/G
Jah Is Our Strength.
G         C/G      C  C/B  C/A   C/G
Jah Is Our Strength.


[Chorus]
Em                    Am
   They set you up my son. Oh yes they will now.
Em                     C    G/B  Am  G
    They set you up my s----o--------n.

[Link]
G                  C

[Verse 6]
G                  C
Oh people please.  Lift with your eyes
G                    C
Be with your vision. Try to realize
G                    C
Offense that march.  Give you much starch
G                    C
Play hand your mind. You can see that your blind
G                    C
Take your religion.  Drive you away
G                      C
Surround you by water. On that day to this day
G                 C
You cannot move.  Without all that pieces
G                 C
All of desassels. You will have to please them.


[Chorus]
Em                      Am      
  They'll set you up my son.  I know they will now.
Em                     C    G/B  Am  G
    They set you up my s----o--------n.


[Bridge 2]
C                    G         C                         G                       
  Say the will of my masters.  And not nothing from this disaster
G                C              G             C
Time is at hand, We understand. We shall pay, For what they've done
G                     C                  G                C
Mind just and stairs, Laughing is mine.  So I shall turn, Now shall be blind


[Chorus]
Em                           Am
   They try to set you up my son.
Em                     C    G/B  Am  G
    They set you up my s----o--------n.
   C    G/B  Am7  G
my s----o---------n.
   C    G/B  Am7  G
my s----o---------n.
   C    G/B  Am7  G
my s----o---------n.

[Riff]
G  A  B  C  B  A  G


[Verse 7]
G                      C                 G                      C
As did their vision, Just not good men.  Men just in chariots, Horses and plates.
G                           C               G                     C
Theirs will be brainwashed, So many years.  he gather 'till them.


[Chorus]
      Em                                Am
But a king is never honoured in his own country.
      C                                    Am
And a prophet is never honoured in his own country.

    G          C         G           C      G        C          G          C
But Jah is our strength. She love by hand.  He shall establish. He got his plan.
    G       C          G               C      G            C       G         C
No man and people, Can come take their life.  So judgement day, Me struggle strive.
    G       C     G        C      G         C     G       C
Though the fire a go burn it.  And now the fire a go burn it.
    G   C          G    C           G      C          C#7     G
You miss.  Yes you miss.   You were wrong.   You were wrong.

[Riff]
G D B E     G D B E 


[Chorus]
Em                     Am    Em                       C    G/B  Am7  G
 They’ll set you up my son.     They’ll set you up my s----o---------n.


[Verse 8]
G                      C                 G                      C
How can you rest, In such a blaze night. How can you think, In suffer our side.
G                      C             G                      C
So far away, The land we have known. Don’t be no fool, Please come on home.
G                      C             G                      C
Hey baby, I am in the place. They don’t have no rastaman taste.
G                      C           G     C
Hey, baby, all in all, You lost. 


[Outro]
Em   Am7     G6           Em   Am7     G6         G
Jah  is  our Strength.    Jah  is  our Strength.",21,Avançado
159,This Train,"{'C', 'D', 'G', 'Em'}","G          C
This train - mm - mm - mm
G             C              G
This train is bound to glory - this train
C                      G                C                   G
Talkin' 'bout ma: this train is bound to glory - this train
G                Em
This train is bound to glory
C
This train carry no un'oly
G            C                            G  C
This train - I'm a-talkin' 'bout: this train
G               C
When I was just a kid
       G                        C
My mommy used to sing this song
          Em             D
Now I've grown to be a man
             C     D             G
Well, it still lingers deep down in my soul
             C      D            G
I said, it still lingers deep down in my soul
C                   G          C                    G    C    G
I'm talkin' 'bout: this train is bound to glory - this train
   G             C                   G
This train is bound to glory - this train
G                C
This train is bound to glory
D
O dis 'ere train carry no un'oly
G               D               G       D
This train - I'm a-talkin' 'bout: this train

[Final] G  C  G",9604,Básico
160,Three Little Birds,"{'A', 'E', 'D'}","[Intro] A

   A
E|------------------------------------------|
B|------------------------------------------|
G|-------9-6--------------------------------|
D|-7-9-7-----9-7----------------------------|
A|------------------------------------------|
E|------------------------------------------|

   D
E|------------------------------------------|
B|------------------------------------------|
G|------------------------------------------|
D|---7-7---7---7-7---7----7-----------------|
A|-9-----9---9-----9----9-------------------|
E|------------------------------------------|

[Primeira Parte] 

 A
Don't worry about a thing
      D                                 A
Cause every little thing  gonna be all right

Sayin' don't worry about a thing
      D                                 A
Cause every little thing  gonna be all right

[Segunda Parte] 

 A
Rise up this morning
              E                           A
Smile with rising sun, Three little birds
                  D                 A
Pitched by my doorstep, Sayin' sweet songs
             E
Of melodies pure and true
         D                          A
Sayin' this is a message to you, uh uh

[Primeira Parte] 

 A
Don't worry about a thing
      D                                 A
Cause every little thing  gonna be all right

Sayin' don't worry about a thing
      D                                 A
Cause every little thing  gonna be all right

[Segunda Parte] 

 A
Rise up this morning
              E                           A
Smile with rising sun, Three little birds
                 D                 A
It's by my doorstep, Sayin' sweet songs
             E
Of melodies pure and true
         D                          A
Sayin' this is my message to you, uh uh

[Primeira Parte] 

 A
Don't worry about a thing
      D                                 A
Cause every little thing  gonna be all right

Sayin' don't worry about a thing
      D                                 A
Cause every little thing  gonna be all right

[Solo] A  E  A  D 
       A  E  D  A  

[Primeira Parte] 

 A
Don't worry about a thing
      D                                 A
Cause every little thing  gonna be all right

Sayin' don't worry about a thing
      D                                 A
Cause every little thing  gonna be all right",1575317,Básico
161,Time Will Tell,"{'C', 'G', 'Em'}","[Intro] G  C  G
        C  G  C

G  C               G              C         G
  Jah would never give the power to a baldhead
C      G       C            G
  Run come crucify   the dread
C       G       C         G
Time alone, oh! time will tell
C              G                  C         G
Think you're in heaven but you're living in hell
C              G                  C         G
Think you're in heaven but you're living in hell
C              G                  C         G
Think you're in heaven but you're living in hell
C       G        C             G
Time alone, oh! time will tell
C               G                 C         G
Think you're in heaven but you're living in hell

C           G      C       G
  Back them up, oh not the brothers
C   G      C               G
   But the ones, who set them up
C          G    C            G
Time alone, oh! time will tell
C               G                 C         G
Think you're in heaven but you're living in hell
C       G          C             G
Think you're in heaven but you're living in hell
C       G          C             G
Think you're in heaven but you're living in hell
C       G          C             G
Time alone, oh! time will tell
C              G                  C         G
Think you're in heaven but you're living in hell

( C  G  C  G )

Em                          G
   Sold my ticket, run and go
Em              G
Sold man to the ground
Em                   G
Sold man take a man pride
Em                  G
Oh children weep no more
Em             G
Oh my sycamore tree
Em              G
Saw the freedom tree
Em                 G
Saw you settle the score
Em                 G
Oh children weep no more
C              G
Weep no more
C                G
Children weep no more

C               G              C             G
Jah would never give the power to a baldhead
C      G     C             G
  Run come crucify   the dread
C       G       C         G
Time alone, oh! time will tell
C              G                  C         G
Think you're in heaven but you're living in hell
C              G                  C         G
Think you're in heaven but you're living in hell
C              G                  C         G
Think you're in heaven but you're living in hell
C       G        C             G
Time alone, oh! time will tell
C               G                 C         G
Think you're in heaven but you're living in hell",30495,Iniciante
162,Top Rankin',"{'A', 'Bm', 'G'}","Bm                                 
They don't want to see us unite: 
G                        A                            A 
All they want us to do is keep on fussing and fighting. 
Bm                                 
They don't want to see us live together: 
G                        A                              A 
All they want us to do is keep on killing one another. 
 
G                A 
Top rankin', top rankin': 
Bm 
Are you skankin' (skankin', skankin')? 
Are you skankin' (skankin', skankin')? 
G                A 
Wo-ho, top rankin' (top rankin'), 'Ow, did you mean what you say now? 
Bm 
Are you - 'ow are you (rankin', rankin') - 
are ya - Lord, Lord, Lord! (skankin', skankin')? 
 
 A 
They say the blood runs; And it runs through our line, 
         G                     Bm 
And our hearts, heart of hearts divine, eh! 
A                                                G 
   And John saw them comin', ooh! - a-with the truth 
                       Bm 
From an ancient time. 
               G                                  A  
The brotherly love (brotherly love), the sisterly love (sisterly love) 
        Bm 
I feel this morning; I feel this morning: 
          G                                    A
Brotherly love (brotherly love), the sisterly love (sisterly love) 
          Bm 
I feel this morning, this morning. Hey! 
 
They don't want us to unite: 
All they want us to do is keep on fussing and fighting. 
They don't want to see us live together; 
All they want us to do is keep on killing one another. 
 
Top rankin' (top rankin')! 
Did ya mean what you say now (top rankin')? 
Are you skankin' (skankin', skankin')? 
Are you skankin' (skankin', skankin')? 
Top rankin' (top ranking), 
Did you (top rankin') mean what you say (top rankin')? 
Are you (rankin', rankin)? 
Are you (skankin', skankin')? 
Top rankin' (top rankin'); 
Top rankin' (top rankin'); 
Are you (skankin', skankin')? 
'Ow are you (skankin', skankin')? ",30526,Básico
163,Treat You Right,"{'F', 'Dm', 'Em', 'C', 'Bb', 'Am', 'G'}","Intro: C   Bb  F

C
What's wrong girl 
C
You don't treat me like you used to do
C
Everything about you is brand new 
Am
You've changed
Am
It's mighty strange

Am
You've lost the greatest smile and you won't tell me why
Am
It's plain to see the love light's gone now in your eyes
Dm
The world we built is dangling on a broken rope
Dm           Em            Am
But I've got hope oh oh oh I've got hope

Dm                                       Am
I hope and pray that one day girl you'll see the light
Dm                                              Am
And then you'll know that all I want is just to treat you right
Dm
Baby just to treat you right (treat you right)
Am
Baby just to treat you right (treat you right)
Dm
Baby just to treat you right (treat you right)
Am                G
Treat you right, Treat you right.
       
       C
What's wrong girl oh wee
C
were aren't as close as we used to be
C
Is my imagination playing tricks on me
Am
you've changed
Am
Your actin strange

Am
You've lost the greatest smile and you won't tell me why
Am
It's plain to see the love light's gone now in your eyes
Dm
The world we built is dangling on a broken rope
             Em               Am
But I've got hope oh oh oh
    
Dm                                             Am
I hope and pray that one day girl you're gonna see the light
Dm                                              Am
And then you'll know that all I want is just to treat you right
Dm
Baby just to treat you right (treat you right)
Am
Baby just to treat you right (treat you right)
Dm
Baby just to treat you right (treat you right)
Am                             G
Baby just to treat you right, Treat you right

( C )",355,Básico
164,Trench Town,"{'Bm', 'Em', 'C', 'D', 'Am', 'G'}","[Intro] Bm  C  Bm  C 
 
(Scoop, scoop, scoop, scoo-doo; Scoop, scoop wa-doo.) 
Bm                          C      D          
Up a Cane river to wash my dread  
Upon a rock rest my head  
Bm                                     C         Bm  Am  
 There I vision through the seas of oppression,  oh-oo-wo! 
Am                    D              
 Don't make my life a prison  
             Bm      Am     Bm     Am  
We come from Trench Town (Trench Town)  
                       Bm     Am
Most of them come from Trench Town  
G             D         Em  
We free the people with music, (sweet music)  
Can we free the people with music, (sweet music)  
Can we free our people with music, with music, 
With music, oh music  
Bm                C       D  
Whoa my head,  
In desolate places we'll find our bread  
Bm                               C   
 And everyone see what's taking place  
Bm   Am                 D  
Whoa-yo another page in history  
             Bm     Am.  Bm     Am
We come from Trench Town, (Trench Town)  
Most of them come from Trench Town  
     G.          D               Em  
Lord we free the people with music  
We free the people with music, (sweet music)  
We free the people with music, with music  
With music, oh music  
 
Bm                 C    D  
They say it's hard to speak  
They feel so strong to say wa're weak  
Bm                                    C  
But through the eyes the love of our people, oh-oo-wo!  
Bm   Am              D  
They got to repay  
             Bm    Am   
We come from (Trenchtown) Trench Town; 
We come from (Trenchtown) Trench Town; 
 
They say, ""Can anything good come out of Trench Town?"" (Trench - Trenchtown) 
That's what they say, (Trenchtown); (Trench - Trenchtown) 
Say (Trench - Trenchtown) we're the underprivileged people, 
So (Trenchtown) they keep us in chains: 
""Pay (Trench - Trenchtown) - pay - pay tribute to -"" (Trenchtown). 
We come from (Trench - Trenchtown); 
We come from (Trench - Trenchtown); 
Just because we come from Trench Town. 
Not because we come from Trench Town; 
Just because we come from (Trenchtown)",22701,Básico
165,Trenchtown Rock,"{'F', 'Dm', 'C', 'D', 'Am', 'G'}","Intro (G,D,F,C)

(G,D,F,C) 
One good thing about music, when it hits you
Feel no pain (repeat)
So hit me with music, hit me with music
Hit me with music, hit me with music now
I got to say trench town rock
I say don't watch that
Trench town rock, big fish or sprat
Trench town rock, you reap what you sow
Trench town rock, and everyone know now
Trench town rock, don't turn your back
Trench town rock, give the slum a try
Trench town rock, never let the children cry
Trench town rock, 'cause you got to tell JAH, JAH
 
(Am,Dm)
You grooving Kingston 12, grooving, Kingston 12
Grooving woe, woe, it's Kingston 12
Grooving it's Kingston 12
No want you fe galang so
No want you fe galang so
You want come cold I up
But you can't come cold I up
'Cause I'm grooving, yes I'm grooving

(G,D,F,C)
I say one good thing, one good thing
When it hits you feel no pain
One good thing about music
When it hits you feel no pain
So hit me with music 
Hit me with music now
Hit me with music, hit me with music
Look at that
Trench town rock, I say don't watch that
Trench town rock, if you big fish or sprat
Trench town rock, you reap what you sow
Trench town rock, and everyone know now
Trench town rock, don't turn your back
Trench town rock, give the slum a try
Trench town rock, never let the children cry
Trench town rock, 'cause you got to tell JAH, JAH why
Grooving, grooving, grooving, grooving",60153,Básico
166,Trouble On The Road Again,"{'F', 'Dm', 'Em', 'Am', 'G'}","Intro Dm Em Am

Dm               G       Am
Trouble On The Road Again
Dm               G       Am
Trouble's i said like it have to rain
Dm               G       Am
Trouble On The Road Again
Dm               G       Am
every day day my poor heart say
Dm               G       Am
every day my poor heart say
F                       Am
i know them knee's are trembling
G                   Am
like everything is wrong
G                  Am          G             Am
in the top they are stumbling tryin to carry on
Dm               G               Am
then its Trouble On The Road Again
Dm              G       Am
Trouble i said like a rain
Dm               G       Am
Trouble On The Road Again
Dm               G       Am
Trouble On The Road Again
Dm               G       Am
Trouble On The Road Again arh!yeah hey
Dm              G       Am
Trouble On The Road Again, thank god
thank god ,thank god
Dm               G       Am
Trouble On self like rain
Dm              G       Am
dont! bring it bring it up
Dm                    Am   Dm            G       Am
Trouble On The Road Again, Trouble On The Road Again,
Dm              G       Am
Trouble under my self like rain
Dm              G       Am Dm              G       Am
Trouble On The Road Again, every day my poor heart say,
Dm             G       Am
Trouble On The Road Again...",1352,Básico
167,Turn Your Lights Down Low,"{'Em', 'Em7', 'C', 'D/F#', 'Bm7', 'D', 'Am', 'G'}","G            D/F#        Em  Em7
  Turn your lights down low
C      Bm7       Am
  And pull your window curtains
G           D/F#          Em    Em7
  Oh, let the moon come shining in
C         Bm7   Am
Into our life again
 C      Bm7        Am
Sayin', ooh, it's been a long time
C           Bm7         Am
I get this message for you girl
 C      Bm7    Am
But it seem I was never on time
C               Bm7          Am
 Still I wanna get thrue to you girl
C     D      C D
On time, on time

G            D/F#          Em  Em7
  I want to give you some love
C            Bm7      Am
  I want to give you some good, good lovin'
G        D/F#  Em  Em7
Oh I, oh I, oh I
C                Bm7      Am
  Say I want to give you some good, good lovin'

G            D/F#        Em  Em7
  Turn your lights down low
C         Bm7   Am
  Never try to resist, oh no
G          D/F#         Em      Em7
  Oh, let my love come tumblin' in
C         Bm7   Am
Into our life again
C       Bm7    Am
Sayin', ooh I love ya
C        Bm7          Am
  And I want you to know right now
C   Bm7   Am
  Ooh, I love ya
C      Bm7          Am
And I want you to know right now
 C    D  C  D
Cause I

G            D/F#          Em  Em7
  I want to give you some love
C            Bm7      Am
  I want to give you some good, good lovin'
G         D/F#          Em  Em7
  Oh I, oh I, oh I
 C             Bm7      Am
Say I want to give you some good, good lovin'
G             D/F#        Em  Em7
  Turn youre lights down low

Oh I, oh I, oh I
 C             Bm7     Am
Never, never try to resist, oh no
     G      D/F#          Em  Em7
Oh, let my love come tumblin' in
C         Bm7   Am
Into our life again",198282,Básico
168,Waiting In Vain,"{'Bbm', 'C#7M', 'G#7M', 'Ab7M', 'Eb', 'Cm', 'Db', 'Db7M'}","[Intro] G#7M  C#7M  G#7M  C#7M

E|-----| ---------------|---------8-----|----------------------------------------------------------|
B|--8--| --8------8--9--|--9--11-----8--|--8------8--9--9--9---------------------------------------|
G|-----| -----10--------|---------------|-----10---------------------------------------------------|
D|-----| ---------------|---------------|----------------------------------------------------------|
A|-----| ---------------|---------------|----------------------------------------------------------|
E|-----| ---------------|---------------|----------------------------------------------------------|

Ab7M                   Db7M
I don't wanna wait in vain for your love
Ab7M                   Db7M
I don't wanna wait in vain for your love

Ab7M                           Db7M
  From the very first time I placed my eyes on you girl
Ab7M                Db7M
  My heart says follow through
Ab7M                         Db7M
  But I know, now, that I,m way down on your line
Ab7M                         Db7M
  But the waitin' feel is fine
Ab7M                        Db7M
  So don't treat me like a puppet on a string
Ab7M                          Db7M
  Cause I know how to do my thing
Ab7M                   Db7M
  Don't talk to me as if you think I'm dumb
Ab7M                              Db7M
  I wanna know when you're gonna come, see

Ab7M                   Db7M
I don't wanna wait in vain for your love
Ab7M                   Db7M
I don't wanna wait in vain for your love
Ab7M                   Db7M
I don't wanna wait in vain for your love

        Db     Eb     Cm              Bbm
Cause if summer is here, I'm still waiting there
 Db     Eb           Cm         Bbm
Winter is here, and I'm still waiting there

[Solo] Ab7M  Db7M  Ab7M  Db7M
       Ab7M  Db7M  Ab7M  Db7M

E|--------------------------| ----8-9-11-9p8----8--------------------------------------------------|
B|---------------------9-11~| -11------------11---9/11-9~-13r11p9-11-9-9~--------------------------|
G|-------------8--8/10------| ---------------------------------------------------------------------|
D|-----6--8/10--------------| ---------------------------------------------------------------------|
A|-6/8----------------------| ---------------------------------------------------------------------|
E|--------------------------| ---------------------------------------------------------------------|

E|-13------13--------------------------------------------------------------------------------------|
B|----16b~----16-----13-16-13----------------------------------------------------------------------|
G|----------------15----------15b-15-15-13-15-13~--------------------------------------------------|
D|-------------------------------------------------------------------------------------------------|
A|-------------------------------------------------------------------------------------------------|
E|-------------------------------------------------------------------------------------------------|

E|----------------------------------------------------------13----13-16b-16-16-13-16-13~-13-13-13\-|
B|----------------------------------------13----13-16-13-15----15------------------------13-13-13\-|
G|----------------------13----13-15-13-15----15----------------------------------------------------|
D|----13----13-15-13-15----15----------------------------------------------------------------------|
A|-15----15----------------------------------------------------------------------------------------|
E|-------------------------------------------------------------------------------------------------|

 Ab7M                                    Db7M
Like i said, it's been three years since I'm knocking on your door
Ab7M                          Db7M
  And I still can knock some more
Ab7M                      Db7M
Ooo girl, Ooo girl, Is it feasible? I wanna know now
Ab7M                   Db7M
  For I to knock some more, you see
Ab7M             Db7M
  In life I know, there's lots of grief
Ab7M                   Db7M
  But your love is my relief
 Ab7M                   Db7M
Tears in my eyes burn, Tears in my eyes burn
      Ab7M                                Db7M
While I'm waiting, while I'm waiting for my turn, See!

Ab7M                   Db7M
I don't wanna wait in vain for your love
Ab7M                   Db7M
I don't wanna wait in vain for your love
Ab7M                   Db7M
I don't wanna wait in vain for your love
Ab7M                   Db7M
I don't wanna wait in vain for your love
Ab7M                   Db7M
I don't wanna wait in vain for your love, oh!

Ab7M
I don't wanna, I don't wanna, I don't wanna, I don't wanna
Db7M
I don't wanna wait in vain, no
Ab7M
I don't wanna, I don't wanna, I don't wanna, I don't wanna
Db7M
I don't wanna wait in vain, no
Ab7M
I don't wanna I don't wannna I don't wanna I don't wanna
Db7M
I don't wanna wait in vain, no no no, I, ( I don't wanna wait in vain)
Ab7M
I don't wanna I don't wanna I don't wanna I don't wanna
Db7M
I don't wanna wait in vain

Ab7M
I don't wanna I don't wanna I don't wanna I don't wanna
Db7M
I don't wanna wait in vain",351557,Básico
169,Wake Up And Live,{'Bm'},"  Bm
Wake up and live, y'all,   (A melodia possui apenas um acorde, que segue o mesmo ritmo até o fim)
Wake up and live!
Wake up and live now!
Wake up and live!

Life is one big road with lots of signs,
So when you riding through the ruts, don't you complicate your mind:
Flee from hate, mischief and jealousy!
Don't bury your thoughts; put your vision to reality, yeah!

All together now:
Wake up and live (wake up and live, y'all),
Wake up and live (wake up and live),
wake up and wake up and live, yeah! (wake up and live now),
Wake up and (wake up and live) - wake up and live!
Rise ye mighty people, ye-ah!
There's work to be done,
So let's do it-a little by little:
Rise from your sleepless slumber! Yes, yeah! Yes, yeah!
We're more than sand on the seashore,
We're more than numbers.
All together now:
Wake up and live now, y'all!
(Wake up and live) Wake up and live!
Wake up and live, y'all!
(Wake up and live) Wake up and live now!
You see, one - one cocoa full a basket,
Way they use you live big today: tomorrow you buried in-a casket.
One - one cocoa full a basket, yeah, yes!
Way they use you live big today: tomorrow you bury in-a casket.

W'all together now:
(Wake up and live now!) Wake up and live! Oh! Yeah-eah!
(Wake up and live!) Uh!
(Wake up and live now!) Wake up and live!
(Wake up and live) Keep on playin'!
(Wake up and live, y'all) Uh! Yeah! Yeah!
(Wake up and live!)
(Wake up and live now!)
(Wake up and live!) Break it down!
---
/Saxophone solo/
Come on, man!
How is it feelin' over there?
(Wake up and live now) All right!
(Wake up and live!) Yeah, yeah, yeah, yeah, yeah.
Uh!
Come on, man!
You gotta wake up and live!
---
Life is one big road with lots of signs, yes!
So when you riding through the ruts, don't you complicate your mind:
Flee from hate, mischief and jealousy!
Don't bury your thoughts; put your dream to reality, yeah!

W'all together now:
(Wake up and live, y'all)
(Wake up and live!) Wake up and live, yea-eah!
(Wake up and live now!)
(Wake up and live!)
Wake up and live now!
(Wake up and live) Wo-oh!
Wake up and live now!
Wake up and live",11026,Básico
